partner_name,model_name,year,car_cnt,car_sticker_cnt
partner_3752,model_398,year_34,1,0
partner_3752,model_319,year_36,1,0
partner_3752,model_221,year_23,1,0
partner_3752,model_121,year_16,1,0
partner_3752,model_392,year_24,1,0
partner_3752,model_380,year_22,1,0
partner_3752,model_147,year_30,1,1
partner_3752,model_393,year_21,1,0
partner_3752,model_393,year_23,1,1
partner_3752,model_71,year_24,1,1
partner_3752,model_549,year_26,1,0
partner_3752,model_549,year_31,1,0
partner_3752,model_549,year_36,2,1
partner_3752,model_283,year_28,1,0
partner_3752,model_596,year_27,1,0
partner_3752,model_256,year_20,1,0
partner_3752,model_256,year_21,1,0
partner_3752,model_256,year_22,1,1
partner_3752,model_256,year_23,2,1
partner_3752,model_256,year_24,1,1
partner_3752,model_256,year_27,1,1
partner_3752,model_204,year_17,1,0
partner_3752,model_117,year_23,1,0
partner_6347,model_589,year_35,1,1
partner_4992,model_398,year_26,1,0
partner_3280,model_589,year_32,1,1
partner_4945,model_436,year_28,1,1
partner_5345,model_384,year_35,3,3
partner_5345,model_384,year_36,2,2
partner_5345,model_410,year_24,1,0
partner_5345,model_256,year_24,1,0
partner_3353,model_494,year_36,1,0
partner_4262,model_398,year_30,1,0
partner_168,model_384,year_32,1,0
partner_1880,model_98,year_28,1,1
partner_3672,model_384,year_33,1,0
partner_3672,model_424,year_23,1,0
partner_3672,model_576,year_25,1,0
partner_3672,model_113,year_19,1,0
partner_3672,model_56,year_25,1,0
partner_3672,model_589,year_35,1,0
partner_3672,model_589,year_36,1,0
partner_3672,model_398,year_24,1,0
partner_3672,model_398,year_27,1,0
partner_3672,model_473,year_31,1,0
partner_3672,model_283,year_24,1,0
partner_3672,model_256,year_29,1,0
partner_3672,model_77,year_29,1,0
partner_6960,model_416,year_32,1,0
partner_6960,model_416,year_35,1,0
partner_6960,model_7,year_34,2,1
partner_7074,model_494,year_29,1,0
partner_1644,model_425,year_31,1,0
partner_7433,model_71,year_27,1,0
partner_7433,model_549,year_30,2,0
partner_7433,model_549,year_32,1,0
partner_7433,model_549,year_36,2,2
partner_7433,model_549,year_37,1,1
partner_4413,model_410,year_30,1,0
partner_3628,model_589,year_29,1,0
partner_6864,model_576,year_29,1,0
partner_5624,model_384,year_36,1,1
partner_1296,model_361,year_31,1,0
partner_1296,model_554,year_23,1,0
partner_1296,model_398,year_30,1,0
partner_1296,model_256,year_21,1,0
partner_1296,model_7,year_25,1,0
partner_1207,model_549,year_28,1,0
partner_7845,model_349,year_31,1,0
partner_1471,model_159,year_28,1,0
partner_6271,model_147,year_35,1,0
partner_7873,model_108,year_25,1,0
partner_7873,model_468,year_28,1,1
partner_7873,model_89,year_29,1,1
partner_7873,model_196,year_30,1,0
partner_7873,model_436,year_28,1,1
partner_7873,model_615,year_22,1,0
partner_7873,model_615,year_24,5,1
partner_7873,model_615,year_25,1,0
partner_7873,model_361,year_31,1,0
partner_7873,model_565,year_24,1,0
partner_7873,model_576,year_26,1,1
partner_7873,model_576,year_28,1,0
partner_7873,model_594,year_27,1,0
partner_7873,model_113,year_24,2,1
partner_7873,model_554,year_23,1,1
partner_7873,model_271,year_35,2,1
partner_7873,model_56,year_24,1,0
partner_7873,model_360,year_25,1,0
partner_7873,model_416,year_32,3,2
partner_7873,model_416,year_35,1,1
partner_7873,model_416,year_37,1,1
partner_7873,model_494,year_31,2,2
partner_7873,model_494,year_32,1,0
partner_7873,model_494,year_33,1,1
partner_7873,model_494,year_35,1,1
partner_7873,model_494,year_36,2,1
partner_7873,model_350,year_36,1,0
partner_7873,model_62,year_21,1,0
partner_7873,model_399,year_27,1,0
partner_7873,model_589,year_29,3,2
partner_7873,model_589,year_30,1,1
partner_7873,model_589,year_31,2,1
partner_7873,model_589,year_32,1,1
partner_7873,model_589,year_33,1,1
partner_7873,model_589,year_35,2,0
partner_7873,model_589,year_36,1,1
partner_7873,model_410,year_24,1,0
partner_7873,model_410,year_26,1,0
partner_7873,model_410,year_28,1,1
partner_7873,model_35,year_35,3,0
partner_7873,model_398,year_24,1,0
partner_7873,model_398,year_26,1,0
partner_7873,model_319,year_36,2,0
partner_7873,model_82,year_36,1,1
partner_7873,model_221,year_23,2,0
partner_7873,model_380,year_23,1,0
partner_7873,model_380,year_27,1,1
partner_7873,model_393,year_22,1,0
partner_7873,model_351,year_31,1,1
partner_7873,model_351,year_32,1,0
partner_7873,model_595,year_29,1,0
partner_7873,model_354,year_33,1,0
partner_7873,model_441,year_27,1,0
partner_7873,model_549,year_23,2,2
partner_7873,model_549,year_24,6,2
partner_7873,model_549,year_25,3,1
partner_7873,model_549,year_26,2,0
partner_7873,model_549,year_27,3,1
partner_7873,model_549,year_28,5,3
partner_7873,model_549,year_29,3,3
partner_7873,model_549,year_30,3,1
partner_7873,model_549,year_31,3,1
partner_7873,model_549,year_35,2,0
partner_7873,model_283,year_21,1,1
partner_7873,model_487,year_18,1,0
partner_7873,model_72,year_24,1,1
partner_7873,model_256,year_30,1,1
partner_7873,model_7,year_29,2,0
partner_7873,model_7,year_31,1,0
partner_7721,model_367,year_18,1,0
partner_7721,model_347,year_16,1,0
partner_7721,model_25,year_24,1,0
partner_7721,model_89,year_31,1,0
partner_7721,model_407,year_31,1,0
partner_7721,model_576,year_20,1,0
partner_7721,model_576,year_23,1,0
partner_7721,model_576,year_25,2,0
partner_7721,model_576,year_28,5,0
partner_7721,model_576,year_29,4,0
partner_7721,model_576,year_30,1,0
partner_7721,model_576,year_31,1,0
partner_7721,model_299,year_21,1,0
partner_7721,model_554,year_20,1,0
partner_7721,model_554,year_24,3,0
partner_7721,model_554,year_25,4,0
partner_7721,model_554,year_28,2,0
partner_7721,model_56,year_22,1,0
partner_7721,model_416,year_0,1,0
partner_7721,model_416,year_30,1,0
partner_7721,model_416,year_31,1,0
partner_7721,model_416,year_32,1,0
partner_7721,model_416,year_33,3,0
partner_7721,model_416,year_35,1,0
partner_7721,model_74,year_22,1,0
partner_7721,model_74,year_24,2,0
partner_7721,model_383,year_21,1,0
partner_7721,model_62,year_21,1,0
partner_7721,model_62,year_22,2,0
partner_7721,model_62,year_24,4,0
partner_7721,model_62,year_28,1,0
partner_7721,model_364,year_24,1,0
partner_7721,model_399,year_22,1,0
partner_7721,model_399,year_23,2,0
partner_7721,model_399,year_24,1,0
partner_7721,model_399,year_25,2,0
partner_7721,model_399,year_29,1,0
partner_7721,model_142,year_28,1,0
partner_7721,model_589,year_29,2,0
partner_7721,model_589,year_30,13,0
partner_7721,model_589,year_31,4,0
partner_7721,model_589,year_32,4,0
partner_7721,model_589,year_33,3,0
partner_7721,model_589,year_34,2,0
partner_7721,model_589,year_35,3,1
partner_7721,model_589,year_36,2,0
partner_7721,model_589,year_37,1,0
partner_7721,model_410,year_27,1,0
partner_7721,model_410,year_28,2,0
partner_7721,model_410,year_29,2,0
partner_7721,model_410,year_30,1,0
partner_7721,model_410,year_31,2,0
partner_7721,model_35,year_30,1,0
partner_7721,model_398,year_24,1,0
partner_7721,model_398,year_25,11,0
partner_7721,model_398,year_26,8,0
partner_7721,model_398,year_27,14,0
partner_7721,model_398,year_28,21,0
partner_7721,model_398,year_29,13,0
partner_7721,model_398,year_30,10,0
partner_7721,model_398,year_31,10,0
partner_7721,model_398,year_32,12,0
partner_7721,model_398,year_33,6,0
partner_7721,model_398,year_34,3,0
partner_7721,model_319,year_33,1,0
partner_7721,model_319,year_34,1,0
partner_7721,model_319,year_36,1,0
partner_7721,model_82,year_36,1,0
partner_7721,model_188,year_28,2,0
partner_7721,model_188,year_34,2,0
partner_7721,model_221,year_24,1,0
partner_7721,model_221,year_25,1,0
partner_7721,model_509,year_19,1,0
partner_7721,model_147,year_21,1,0
partner_7721,model_260,year_24,1,0
partner_7721,model_393,year_22,1,0
partner_7721,model_378,year_30,1,0
partner_7721,model_71,year_19,1,0
partner_7721,model_593,year_18,1,0
partner_7721,model_487,year_33,1,0
partner_7721,model_297,year_26,1,0
partner_7721,model_256,year_27,2,0
partner_7721,model_256,year_30,1,0
partner_7721,model_256,year_31,1,0
partner_7721,model_295,year_18,2,0
partner_7721,model_538,year_18,1,0
partner_7721,model_538,year_23,1,0
partner_7721,model_103,year_21,1,0
partner_7721,model_267,year_28,1,0
partner_2893,model_600,year_35,1,1
partner_3010,model_589,year_37,1,0
partner_4600,model_436,year_31,1,0
partner_4600,model_202,year_30,1,0
partner_4600,model_202,year_32,1,0
partner_4600,model_416,year_32,1,0
partner_4600,model_416,year_35,1,1
partner_4600,model_494,year_30,1,1
partner_4600,model_494,year_32,1,0
partner_4600,model_346,year_29,1,1
partner_4600,model_549,year_29,1,0
partner_4600,model_549,year_30,1,0
partner_4600,model_549,year_34,1,1
partner_3503,model_416,year_31,1,0
partner_5143,model_423,year_29,1,0
partner_5143,model_589,year_31,1,0
partner_5143,model_549,year_30,1,1
partner_5143,model_549,year_34,1,0
partner_927,model_89,year_22,1,0
partner_378,model_398,year_27,1,0
partner_1331,model_615,year_24,1,0
partner_2669,model_399,year_30,1,0
partner_6869,model_487,year_29,1,0
partner_8619,model_410,year_24,1,0
partner_3914,model_35,year_31,1,0
partner_7574,model_66,year_16,1,0
partner_5882,model_589,year_35,1,0
partner_3820,model_399,year_26,1,0
partner_6873,model_336,year_23,1,0
partner_6873,model_554,year_25,1,0
partner_2137,model_91,year_20,1,0
partner_159,model_188,year_28,1,0
partner_3058,model_416,year_30,1,1
partner_3058,model_589,year_31,1,0
partner_3058,model_319,year_33,1,1
partner_4723,model_609,year_31,1,1
partner_5299,model_147,year_31,1,0
partner_6882,model_416,year_30,1,1
partner_5654,model_589,year_33,1,0
partner_6768,model_439,year_30,1,1
partner_5446,model_384,year_34,1,0
partner_5446,model_576,year_31,1,0
partner_5446,model_250,year_31,1,0
partner_5446,model_494,year_32,1,0
partner_5446,model_589,year_35,1,0
partner_5446,model_410,year_28,1,0
partner_5446,model_410,year_29,2,0
partner_5446,model_35,year_36,1,0
partner_5446,model_398,year_29,1,0
partner_5446,model_319,year_34,1,0
partner_5446,model_549,year_29,1,0
partner_1821,model_615,year_25,1,0
partner_1821,model_589,year_31,1,0
partner_1821,model_549,year_27,1,1
partner_1821,model_549,year_28,1,0
partner_1821,model_549,year_31,1,1
partner_6359,model_600,year_30,1,1
partner_6082,model_523,year_26,1,0
partner_6082,model_89,year_30,1,0
partner_6082,model_494,year_32,1,0
partner_6082,model_62,year_22,1,0
partner_6082,model_589,year_29,1,0
partner_6082,model_398,year_30,1,0
partner_6082,model_188,year_30,1,0
partner_1836,model_494,year_28,1,0
partner_482,model_576,year_25,1,0
partner_482,model_589,year_32,1,0
partner_985,model_576,year_27,1,1
partner_5118,model_35,year_31,1,0
partner_5660,model_386,year_29,1,0
partner_5660,model_589,year_30,1,0
partner_1949,model_416,year_0,1,0
partner_3161,model_398,year_26,1,0
partner_8276,model_255,year_23,1,0
partner_5699,model_215,year_25,1,0
partner_5699,model_554,year_24,1,0
partner_5699,model_20,year_25,1,1
partner_5699,model_188,year_30,1,1
partner_5699,model_549,year_26,1,1
partner_5699,model_549,year_27,2,0
partner_5699,model_549,year_28,5,3
partner_5699,model_549,year_30,1,1
partner_3656,model_147,year_16,1,0
partner_5873,model_589,year_36,1,0
partner_7025,model_563,year_34,1,0
partner_7065,model_589,year_36,1,1
partner_622,model_384,year_34,1,0
partner_622,model_384,year_35,2,2
partner_622,model_384,year_36,1,0
partner_622,model_381,year_25,1,0
partner_622,model_589,year_29,1,1
partner_622,model_589,year_31,2,0
partner_622,model_589,year_32,2,0
partner_622,model_589,year_35,2,1
partner_622,model_589,year_36,7,6
partner_622,model_589,year_37,3,2
partner_622,model_410,year_25,1,0
partner_622,model_410,year_27,2,2
partner_622,model_410,year_31,1,0
partner_622,model_398,year_25,1,0
partner_622,model_398,year_26,2,0
partner_622,model_398,year_28,2,0
partner_622,model_147,year_21,1,1
partner_622,model_297,year_37,1,0
partner_622,model_330,year_30,1,0
partner_6053,model_416,year_28,1,0
partner_3281,model_398,year_29,1,0
partner_4642,model_416,year_0,1,0
partner_1796,model_221,year_24,1,0
partner_4156,model_549,year_30,1,1
partner_2216,model_416,year_0,1,0
partner_3293,model_196,year_31,1,0
partner_3293,model_576,year_25,2,1
partner_3293,model_211,year_31,1,0
partner_3293,model_594,year_30,1,0
partner_3293,model_554,year_24,1,0
partner_3293,model_554,year_25,3,2
partner_3293,model_554,year_26,1,0
partner_3293,model_56,year_27,1,0
partner_3293,model_416,year_28,2,0
partner_3293,model_416,year_30,1,0
partner_3293,model_416,year_31,1,0
partner_3293,model_416,year_32,1,1
partner_3293,model_416,year_33,1,0
partner_3293,model_20,year_24,1,0
partner_3293,model_20,year_25,1,0
partner_3293,model_64,year_22,1,0
partner_3293,model_399,year_27,1,0
partner_3293,model_399,year_28,2,0
partner_3293,model_142,year_27,1,0
partner_3293,model_142,year_29,1,0
partner_3293,model_589,year_29,4,2
partner_3293,model_589,year_30,12,4
partner_3293,model_589,year_31,10,5
partner_3293,model_589,year_32,8,3
partner_3293,model_589,year_33,4,0
partner_3293,model_589,year_34,4,1
partner_3293,model_589,year_35,5,2
partner_3293,model_589,year_36,5,1
partner_3293,model_410,year_23,3,0
partner_3293,model_410,year_24,1,0
partner_3293,model_410,year_25,1,0
partner_3293,model_410,year_27,2,1
partner_3293,model_410,year_28,5,1
partner_3293,model_410,year_29,3,0
partner_3293,model_410,year_30,2,1
partner_3293,model_410,year_31,2,0
partner_3293,model_35,year_30,1,0
partner_3293,model_398,year_24,2,0
partner_3293,model_398,year_25,1,1
partner_3293,model_398,year_27,2,0
partner_3293,model_398,year_28,3,1
partner_3293,model_398,year_29,1,0
partner_3293,model_398,year_30,1,0
partner_3293,model_398,year_31,4,1
partner_3293,model_398,year_34,2,0
partner_3293,model_319,year_35,3,2
partner_3293,model_319,year_36,1,0
partner_3293,model_188,year_27,1,1
partner_3293,model_188,year_28,4,0
partner_3293,model_188,year_29,1,1
partner_3293,model_147,year_32,1,1
partner_3293,model_147,year_33,1,0
partner_3293,model_287,year_25,1,1
partner_3293,model_283,year_25,1,1
partner_3293,model_563,year_32,1,1
partner_3293,model_563,year_33,1,0
partner_3293,model_330,year_27,1,0
partner_3293,model_330,year_30,1,0
partner_3293,model_7,year_29,1,0
partner_3293,model_7,year_30,1,0
partner_3293,model_7,year_34,1,1
partner_3293,model_521,year_27,1,1
partner_2953,model_576,year_22,1,0
partner_2953,model_74,year_22,1,0
partner_2953,model_494,year_34,1,0
partner_2953,model_240,year_22,1,0
partner_7211,model_367,year_19,1,0
partner_7629,model_88,year_6,1,0
partner_4440,model_398,year_30,1,0
partner_2066,model_589,year_32,1,0
partner_2066,model_188,year_33,2,1
partner_2066,model_188,year_34,3,1
partner_8422,model_416,year_0,1,0
partner_5349,model_440,year_35,1,0
partner_8368,model_517,year_36,1,0
partner_5568,model_615,year_28,1,0
partner_4192,model_89,year_29,2,0
partner_4192,model_89,year_30,1,0
partner_4192,model_370,year_24,1,1
partner_4192,model_384,year_37,1,0
partner_4192,model_576,year_25,1,0
partner_4192,model_589,year_29,1,1
partner_4192,model_589,year_35,1,0
partner_4192,model_589,year_37,1,1
partner_4192,model_380,year_30,1,0
partner_4192,model_147,year_34,1,0
partner_4192,model_354,year_30,1,0
partner_4192,model_256,year_25,1,1
partner_6029,model_549,year_29,1,0
partner_6750,model_216,year_26,1,0
partner_232,model_416,year_0,1,0
partner_8901,model_172,year_29,1,0
partner_8901,model_2,year_21,1,0
partner_8901,model_42,year_32,1,1
partner_8901,model_256,year_34,1,1
partner_8901,model_334,year_30,3,3
partner_8901,model_334,year_33,1,1
partner_5906,model_494,year_34,1,0
partner_5906,model_589,year_35,1,0
partner_5906,model_283,year_25,1,0
partner_1160,model_509,year_17,1,1
partner_6942,model_288,year_17,1,0
partner_6942,model_81,year_18,1,0
partner_6942,model_66,year_20,1,0
partner_6676,model_615,year_23,1,0
partner_2095,model_416,year_36,1,0
partner_8224,model_384,year_35,2,2
partner_6601,model_615,year_24,1,0
partner_2383,model_536,year_24,1,0
partner_2383,model_367,year_21,1,0
partner_2383,model_347,year_9,1,0
partner_2383,model_89,year_24,1,0
partner_2383,model_370,year_25,1,0
partner_2383,model_485,year_25,1,0
partner_2383,model_386,year_31,1,0
partner_2383,model_361,year_27,1,0
partner_2383,model_384,year_31,1,0
partner_2383,model_384,year_32,1,0
partner_2383,model_384,year_33,2,0
partner_2383,model_384,year_34,1,0
partner_2383,model_576,year_23,2,0
partner_2383,model_576,year_25,1,0
partner_2383,model_576,year_29,1,0
partner_2383,model_299,year_25,1,0
partner_2383,model_211,year_29,1,0
partner_2383,model_554,year_22,1,0
partner_2383,model_554,year_24,1,0
partner_2383,model_554,year_27,1,0
partner_2383,model_191,year_21,1,0
partner_2383,model_101,year_27,1,0
partner_2383,model_416,year_0,15,0
partner_2383,model_416,year_33,1,0
partner_2383,model_74,year_24,1,0
partner_2383,model_494,year_28,1,0
partner_2383,model_555,year_14,1,0
partner_2383,model_540,year_24,1,0
partner_2383,model_64,year_29,1,0
partner_2383,model_383,year_15,1,0
partner_2383,model_383,year_20,1,0
partner_2383,model_62,year_24,1,0
partner_2383,model_364,year_22,1,0
partner_2383,model_399,year_23,2,0
partner_2383,model_399,year_27,1,0
partner_2383,model_399,year_29,2,0
partner_2383,model_399,year_30,2,0
partner_2383,model_142,year_29,1,0
partner_2383,model_589,year_29,6,0
partner_2383,model_589,year_30,11,0
partner_2383,model_589,year_31,4,0
partner_2383,model_589,year_32,4,0
partner_2383,model_589,year_33,4,0
partner_2383,model_589,year_34,3,0
partner_2383,model_589,year_35,5,0
partner_2383,model_589,year_36,5,0
partner_2383,model_589,year_37,1,0
partner_2383,model_410,year_23,1,0
partner_2383,model_410,year_24,3,0
partner_2383,model_410,year_25,3,0
partner_2383,model_410,year_26,2,0
partner_2383,model_410,year_27,3,0
partner_2383,model_410,year_28,4,1
partner_2383,model_410,year_29,7,0
partner_2383,model_410,year_30,2,0
partner_2383,model_410,year_31,1,0
partner_2383,model_398,year_24,3,0
partner_2383,model_398,year_25,7,0
partner_2383,model_398,year_26,5,1
partner_2383,model_398,year_27,16,1
partner_2383,model_398,year_28,8,0
partner_2383,model_398,year_29,7,0
partner_2383,model_398,year_30,5,0
partner_2383,model_398,year_31,6,0
partner_2383,model_398,year_32,4,0
partner_2383,model_398,year_34,3,0
partner_2383,model_188,year_28,1,0
partner_2383,model_483,year_13,1,0
partner_2383,model_380,year_21,1,0
partner_2383,model_380,year_22,1,0
partner_2383,model_147,year_23,1,0
partner_2383,model_260,year_23,1,0
partner_2383,model_260,year_24,1,0
partner_2383,model_97,year_21,1,0
partner_2383,model_1,year_25,1,0
partner_2383,model_393,year_22,1,0
partner_2383,model_71,year_27,1,0
partner_2383,model_303,year_25,1,0
partner_2383,model_593,year_17,1,0
partner_2383,model_86,year_21,1,0
partner_2383,model_354,year_29,1,0
partner_2383,model_549,year_24,2,0
partner_2383,model_549,year_27,1,0
partner_2383,model_549,year_29,3,0
partner_2383,model_549,year_30,1,1
partner_2383,model_549,year_31,2,0
partner_2383,model_549,year_34,1,0
partner_2383,model_600,year_27,1,0
partner_2383,model_297,year_23,1,0
partner_2383,model_497,year_15,1,0
partner_2383,model_497,year_18,1,0
partner_2383,model_497,year_27,1,0
partner_2383,model_7,year_20,1,0
partner_2383,model_7,year_27,1,0
partner_2383,model_7,year_28,1,1
partner_2383,model_7,year_30,1,0
partner_8594,model_398,year_25,1,0
partner_7877,model_361,year_25,1,0
partner_7877,model_287,year_25,1,0
partner_2251,model_589,year_29,1,0
partner_3241,model_364,year_22,1,0
partner_891,model_589,year_35,1,1
partner_7802,model_287,year_21,1,0
partner_4173,model_494,year_26,1,1
partner_4173,model_549,year_27,1,1
partner_4173,model_549,year_30,1,0
partner_4173,model_549,year_31,1,1
partner_6781,model_615,year_25,2,0
partner_6781,model_234,year_28,1,0
partner_1524,model_221,year_23,1,0
partner_1297,model_172,year_25,1,1
partner_1297,model_172,year_26,1,1
partner_1297,model_172,year_28,1,0
partner_1297,model_243,year_29,1,1
partner_1297,model_302,year_19,1,0
partner_1297,model_1,year_29,1,1
partner_1297,model_42,year_30,1,0
partner_1297,model_373,year_19,1,1
partner_1297,model_334,year_18,1,1
partner_1297,model_334,year_25,1,1
partner_1297,model_45,year_20,1,0
partner_1297,model_110,year_22,1,0
partner_8759,model_416,year_0,1,0
partner_1052,model_384,year_37,1,1
partner_4229,model_147,year_34,1,0
partner_4229,model_549,year_34,1,1
partner_4229,model_549,year_35,1,1
partner_3667,model_89,year_25,1,0
partner_3667,model_615,year_24,1,0
partner_3667,model_615,year_29,1,1
partner_3667,model_202,year_30,2,0
partner_3667,model_361,year_26,1,0
partner_3667,model_576,year_23,1,0
partner_3667,model_172,year_24,1,0
partner_3667,model_554,year_22,1,0
partner_3667,model_191,year_25,1,0
partner_3667,model_416,year_28,1,0
partner_3667,model_416,year_29,2,1
partner_3667,model_416,year_34,2,0
partner_3667,model_494,year_31,1,0
partner_3667,model_540,year_27,1,0
partner_3667,model_483,year_14,1,0
partner_3667,model_260,year_23,1,0
partner_3667,model_260,year_24,1,1
partner_3667,model_260,year_25,1,0
partner_3667,model_1,year_25,1,0
partner_3667,model_549,year_23,1,0
partner_3667,model_549,year_24,1,1
partner_3667,model_549,year_26,1,0
partner_3667,model_439,year_28,1,0
partner_3667,model_72,year_16,1,1
partner_3667,model_256,year_23,1,0
partner_3667,model_256,year_24,1,0
partner_3667,model_371,year_21,1,0
partner_3667,model_7,year_31,1,0
partner_6522,model_549,year_23,1,0
partner_523,model_357,year_31,1,0
partner_8218,model_188,year_27,1,0
partner_3111,model_188,year_28,1,0
partner_7247,model_549,year_24,1,0
partner_5327,model_58,year_26,1,1
partner_4041,model_416,year_0,1,0
partner_6055,model_589,year_30,1,0
partner_6878,model_549,year_35,1,1
partner_4334,model_589,year_36,1,0
partner_3975,model_316,year_27,1,0
partner_7727,model_434,year_24,1,0
partner_7727,model_89,year_25,1,0
partner_7727,model_89,year_28,1,0
partner_7727,model_196,year_31,1,0
partner_7727,model_615,year_23,1,0
partner_7727,model_615,year_24,1,0
partner_7727,model_615,year_26,1,0
partner_7727,model_615,year_27,1,0
partner_7727,model_615,year_29,1,0
partner_7727,model_370,year_23,1,0
partner_7727,model_361,year_28,1,0
partner_7727,model_496,year_30,1,0
partner_7727,model_576,year_23,1,0
partner_7727,model_211,year_30,1,0
partner_7727,model_594,year_30,1,0
partner_7727,model_172,year_19,1,0
partner_7727,model_554,year_22,2,0
partner_7727,model_554,year_23,1,0
partner_7727,model_191,year_22,1,0
partner_7727,model_191,year_24,1,0
partner_7727,model_416,year_0,2,0
partner_7727,model_494,year_22,1,0
partner_7727,model_494,year_30,1,0
partner_7727,model_494,year_36,1,0
partner_7727,model_20,year_25,1,0
partner_7727,model_364,year_23,1,0
partner_7727,model_364,year_25,1,0
partner_7727,model_399,year_23,1,0
partner_7727,model_399,year_24,1,0
partner_7727,model_399,year_27,1,0
partner_7727,model_589,year_30,2,0
partner_7727,model_589,year_31,1,0
partner_7727,model_589,year_32,2,2
partner_7727,model_589,year_33,1,0
partner_7727,model_410,year_25,1,0
partner_7727,model_410,year_26,1,0
partner_7727,model_410,year_27,1,0
partner_7727,model_410,year_28,2,0
partner_7727,model_398,year_25,1,0
partner_7727,model_398,year_26,1,0
partner_7727,model_398,year_27,1,0
partner_7727,model_398,year_28,1,0
partner_7727,model_398,year_30,1,0
partner_7727,model_398,year_31,1,0
partner_7727,model_188,year_29,1,0
partner_7727,model_188,year_35,1,0
partner_7727,model_502,year_20,1,0
partner_7727,model_380,year_22,3,0
partner_7727,model_380,year_25,1,0
partner_7727,model_147,year_30,1,0
partner_7727,model_393,year_16,1,0
partner_7727,model_69,year_25,1,0
partner_7727,model_549,year_25,1,0
partner_7727,model_549,year_26,1,0
partner_7727,model_549,year_28,2,1
partner_7727,model_549,year_29,3,1
partner_7727,model_600,year_27,1,0
partner_7727,model_439,year_26,1,0
partner_7727,model_439,year_28,1,0
partner_7727,model_256,year_21,1,0
partner_7727,model_396,year_26,1,0
partner_6894,model_416,year_35,1,1
partner_2316,model_494,year_32,1,0
partner_1520,model_549,year_30,1,0
partner_6002,model_188,year_30,1,0
partner_8088,model_319,year_36,1,0
partner_6004,model_353,year_31,1,0
partner_7710,model_383,year_17,1,0
partner_7710,model_398,year_29,1,0
partner_7710,model_7,year_30,1,0
partner_6742,model_20,year_25,1,1
partner_72,model_485,year_32,1,0
partner_7452,model_554,year_20,1,0
partner_7452,model_549,year_24,1,0
partner_1730,model_449,year_23,1,0
partner_7623,model_40,year_30,1,0
partner_3465,model_563,year_36,1,0
partner_486,model_225,year_29,1,1
partner_4178,model_589,year_29,1,0
partner_4178,model_410,year_29,1,1
partner_4178,model_7,year_29,1,0
partner_1576,model_615,year_27,1,0
partner_1576,model_416,year_28,3,0
partner_1576,model_147,year_24,1,0
partner_1576,model_563,year_34,1,0
partner_1576,model_7,year_29,1,0
partner_8423,model_384,year_36,1,0
partner_8822,model_416,year_35,1,0
partner_8822,model_494,year_36,1,0
partner_8822,model_380,year_17,1,0
partner_751,model_337,year_36,1,0
partner_751,model_336,year_23,1,0
partner_751,model_401,year_14,1,0
partner_751,model_401,year_24,1,0
partner_751,model_325,year_17,1,0
partner_751,model_113,year_18,1,0
partner_751,model_172,year_19,1,0
partner_751,model_535,year_19,1,0
partner_751,model_291,year_18,1,0
partner_751,model_124,year_17,2,0
partner_751,model_62,year_22,1,0
partner_751,model_462,year_21,1,0
partner_751,model_364,year_24,2,0
partner_751,model_399,year_22,1,0
partner_751,model_399,year_24,1,0
partner_751,model_399,year_28,1,0
partner_751,model_142,year_27,1,0
partner_751,model_589,year_29,1,0
partner_751,model_589,year_35,1,0
partner_751,model_410,year_27,2,0
partner_751,model_398,year_25,1,0
partner_751,model_398,year_26,1,0
partner_751,model_398,year_27,1,0
partner_751,model_398,year_28,1,0
partner_751,model_398,year_29,2,0
partner_751,model_398,year_30,1,0
partner_751,model_398,year_31,1,0
partner_751,model_398,year_35,1,0
partner_751,model_319,year_33,1,0
partner_751,model_319,year_34,1,0
partner_751,model_319,year_36,1,0
partner_751,model_120,year_22,1,0
partner_751,model_404,year_16,1,0
partner_751,model_587,year_22,1,0
partner_751,model_81,year_19,1,0
partner_751,model_71,year_26,1,0
partner_751,model_593,year_13,1,0
partner_751,model_354,year_31,1,0
partner_751,model_549,year_30,1,0
partner_751,model_549,year_31,2,0
partner_751,model_547,year_18,1,0
partner_751,model_547,year_22,1,0
partner_751,model_2,year_19,1,0
partner_751,model_2,year_23,1,0
partner_751,model_88,year_14,1,0
partner_751,model_164,year_13,1,0
partner_751,model_256,year_14,2,0
partner_751,model_256,year_17,2,0
partner_751,model_256,year_18,4,0
partner_751,model_256,year_20,1,0
partner_751,model_516,year_11,1,0
partner_751,model_516,year_18,1,0
partner_751,model_91,year_18,1,0
partner_751,model_129,year_17,1,0
partner_751,model_311,year_19,1,0
partner_751,model_218,year_20,1,0
partner_751,model_45,year_20,1,0
partner_751,model_295,year_15,1,0
partner_751,model_7,year_29,1,0
partner_6014,model_596,year_27,1,0
partner_5379,model_361,year_27,1,0
partner_1291,model_554,year_25,1,0
partner_7128,model_549,year_27,1,0
partner_5401,model_416,year_0,1,0
partner_581,model_362,year_24,1,0
partner_1346,model_549,year_31,1,0
partner_6883,model_187,year_23,1,0
partner_5307,model_7,year_29,1,0
partner_4860,model_319,year_35,1,1
partner_1704,model_188,year_33,1,0
partner_6596,model_75,year_25,1,0
partner_8453,model_35,year_30,1,0
partner_2788,model_35,year_30,1,0
partner_2788,model_354,year_30,1,1
partner_2788,model_549,year_27,1,0
partner_2788,model_549,year_28,1,0
partner_2788,model_549,year_31,3,3
